Submission Date,Geography,New Cases
08/05/2020,Virginia,818
08/06/2020,Virginia,2015
08/07/2020,Virginia,1307
08/08/2020,Virginia,897
08/09/2020,Virginia,664
08/10/2020,Virginia,996
08/11/2020,Virginia,775
08/12/2020,Virginia,1102
08/13/2020,Virginia,1215
08/14/2020,Virginia,915
08/15/2020,Virginia,938
08/16/2020,Virginia,730
08/17/2020,Virginia,862
08/18/2020,Virginia,736
08/19/2020,Virginia,863
08/20/2020,Virginia,978
08/21/2020,Virginia,1212
08/22/2020,Virginia,1212
08/23/2020,Virginia,1558
08/24/2020,Virginia,1006
08/25/2020,Virginia,822
08/26/2020,Virginia,1121
08/27/2020,Virginia,1013
08/28/2020,Virginia,1217
08/29/2020,Virginia,938
08/30/2020,Virginia,847
08/31/2020,Virginia,1021
09/01/2020,Virginia,927
09/02/2020,Virginia,1126
09/03/2020,Virginia,1111
09/04/2020,Virginia,948
09/05/2020,Virginia,1199
09/06/2020,Virginia,645
09/07/2020,Virginia,836
09/08/2020,Virginia,882
09/09/2020,Virginia,1240
09/10/2020,Virginia,1115
09/11/2020,Virginia,1296
09/12/2020,Virginia,874
09/13/2020,Virginia,757
09/14/2020,Virginia,943
09/15/2020,Virginia,845
09/16/2020,Virginia,1101
09/17/2020,Virginia,1242
09/18/2020,Virginia,953
09/19/2020,Virginia,857
09/20/2020,Virginia,626
09/21/2020,Virginia,872
09/22/2020,Virginia,580
09/23/2020,Virginia,902
09/24/2020,Virginia,941
09/25/2020,Virginia,975
09/26/2020,Virginia,736
09/27/2020,Virginia,449
09/28/2020,Virginia,923
09/29/2020,Virginia,756
09/30/2020,Virginia,449
10/01/2020,Virginia,966
10/02/2020,Virginia,1116
10/03/2020,Virginia,1067
10/04/2020,Virginia,687
10/05/2020,Virginia,625
10/06/2020,Virginia,509
10/07/2020,Virginia,1844
10/08/2020,Virginia,1114
10/09/2020,Virginia,1256
10/10/2020,Virginia,811
10/11/2020,Virginia,854
10/12/2020,Virginia,1235
10/13/2020,Virginia,805
10/14/2020,Virginia,1331
10/15/2020,Virginia,1183
10/16/2020,Virginia,1114
10/17/2020,Virginia,900
10/18/2020,Virginia,690
10/19/2020,Virginia,926
10/20/2020,Virginia,1018
10/21/2020,Virginia,1332
10/22/2020,Virginia,1180
10/23/2020,Virginia,1088
10/24/2020,Virginia,999
10/25/2020,Virginia,904
10/26/2020,Virginia,1134
10/27/2020,Virginia,1345
10/28/2020,Virginia,1429
10/29/2020,Virginia,1456
10/30/2020,Virginia,1552
10/31/2020,Virginia,1202
11/01/2020,Virginia,1026
11/02/2020,Virginia,1261
11/03/2020,Virginia,1157
11/04/2020,Virginia,1366
11/05/2020,Virginia,1568
11/06/2020,Virginia,2103
11/07/2020,Virginia,1302
11/08/2020,Virginia,1302
11/09/2020,Virginia,1435
11/10/2020,Virginia,1594
11/11/2020,Virginia,1521
11/12/2020,Virginia,1235
11/13/2020,Virginia,1537
11/14/2020,Virginia,1161
11/15/2020,Virginia,2677
11/16/2020,Virginia,2125
11/17/2020,Virginia,2071
11/18/2020,Virginia,1954
11/19/2020,Virginia,2544
11/20/2020,Virginia,2348
11/21/2020,Virginia,2117
11/22/2020,Virginia,3242
11/23/2020,Virginia,2544
11/24/2020,Virginia,2718
11/25/2020,Virginia,2600
11/26/2020,Virginia,1544
11/27/2020,Virginia,3173
11/28/2020,Virginia,2325
11/29/2020,Virginia,1893
11/30/2020,Virginia,2228
12/01/2020,Virginia,2417
12/02/2020,Virginia,2022
12/03/2020,Virginia,2877
12/04/2020,Virginia,3793
12/05/2020,Virginia,3880
12/06/2020,Virginia,3817
12/07/2020,Virginia,3860
12/08/2020,Virginia,4399
12/09/2020,Virginia,3914
12/10/2020,Virginia,3395
12/11/2020,Virginia,4177
12/12/2020,Virginia,3294
12/13/2020,Virginia,3240
12/14/2020,Virginia,3160
12/15/2020,Virginia,3931
12/16/2020,Virginia,3853
12/17/2020,Virginia,3296
12/18/2020,Virginia,3583
12/19/2020,Virginia,3876
12/20/2020,Virginia,4041
12/21/2020,Virginia,3593
12/22/2020,Virginia,4651
12/23/2020,Virginia,4782
12/24/2020,Virginia,4078
12/25/2020,Virginia,1584
12/26/2020,Virginia,3999
12/27/2020,Virginia,2599
12/28/2020,Virginia,4122
12/29/2020,Virginia,4048
12/30/2020,Virginia,5239
12/31/2020,Virginia,5183
01/01/2021,Virginia,3988
01/02/2021,Virginia,5010
01/03/2021,Virginia,3771
01/04/2021,Virginia,4377
01/05/2021,Virginia,5387
01/06/2021,Virginia,5379
01/07/2021,Virginia,5238
01/08/2021,Virginia,5798
01/09/2021,Virginia,5141
01/10/2021,Virginia,4530
01/11/2021,Virginia,4561
01/12/2021,Virginia,4598
01/13/2021,Virginia,5294
01/14/2021,Virginia,4795
01/15/2021,Virginia,6757
01/16/2021,Virginia,9914
01/17/2021,Virginia,7245
01/18/2021,Virginia,4526
01/19/2021,Virginia,4515
01/20/2021,Virginia,4013
01/21/2021,Virginia,4147
01/22/2021,Virginia,4904
01/23/2021,Virginia,3792
01/24/2021,Virginia,6172
01/25/2021,Virginia,4707
01/26/2021,Virginia,5227
01/27/2021,Virginia,5121
01/28/2021,Virginia,4238
01/29/2021,Virginia,4309
01/30/2021,Virginia,2558
01/31/2021,Virginia,2861
02/01/2021,Virginia,2740
02/02/2021,Virginia,2959
02/03/2021,Virginia,3059
02/04/2021,Virginia,5069
02/05/2021,Virginia,4710
02/06/2021,Virginia,2948
02/07/2021,Virginia,1700
02/08/2021,Virginia,3291
02/09/2021,Virginia,3203
02/10/2021,Virginia,3699
02/11/2021,Virginia,3191
02/12/2021,Virginia,3215
02/13/2021,Virginia,2575
02/14/2021,Virginia,1539
02/15/2021,Virginia,1770
02/16/2021,Virginia,2284
02/17/2021,Virginia,2304
02/18/2021,Virginia,2034
02/19/2021,Virginia,1882
02/20/2021,Virginia,2303
02/21/2021,Virginia,1155
02/22/2021,Virginia,1769
02/23/2021,Virginia,1907
02/24/2021,Virginia,2036
02/25/2021,Virginia,1657
02/26/2021,Virginia,1675
02/27/2021,Virginia,1736
02/28/2021,Virginia,1124
03/01/2021,Virginia,1385
03/02/2021,Virginia,1549
03/03/2021,Virginia,1300
03/04/2021,Virginia,1652
03/05/2021,Virginia,1477
03/06/2021,Virginia,1163
03/07/2021,Virginia,892
03/08/2021,Virginia,1537
03/09/2021,Virginia,1246
03/10/2021,Virginia,1251
03/11/2021,Virginia,1589
03/12/2021,Virginia,1347
03/13/2021,Virginia,1173
03/14/2021,Virginia,1130
03/15/2021,Virginia,1276
03/16/2021,Virginia,1327
03/17/2021,Virginia,2082
03/18/2021,Virginia,1632
03/19/2021,Virginia,1563
03/20/2021,Virginia,1159
03/21/2021,Virginia,1063
03/22/2021,Virginia,1267
03/23/2021,Virginia,1470
03/24/2021,Virginia,1559
03/25/2021,Virginia,1800
03/26/2021,Virginia,1912
03/27/2021,Virginia,1392
03/28/2021,Virginia,1143
03/29/2021,Virginia,1431
03/30/2021,Virginia,1035
03/31/2021,Virginia,1826
04/01/2021,Virginia,1537
04/02/2021,Virginia,1542
04/03/2021,Virginia,1267
04/04/2021,Virginia,1023
04/05/2021,Virginia,1434
04/06/2021,Virginia,1550
04/07/2021,Virginia,1928
04/08/2021,Virginia,1542
04/09/2021,Virginia,1700
04/10/2021,Virginia,1227
04/11/2021,Virginia,1310
04/12/2021,Virginia,2048
04/13/2021,Virginia,1301
04/14/2021,Virginia,1415
04/15/2021,Virginia,1594
04/16/2021,Virginia,1608
04/17/2021,Virginia,1305
04/18/2021,Virginia,978
04/19/2021,Virginia,1236
04/20/2021,Virginia,1261
04/21/2021,Virginia,1374
04/22/2021,Virginia,1340
04/23/2021,Virginia,1004
04/24/2021,Virginia,884
04/25/2021,Virginia,719
04/26/2021,Virginia,1105
04/27/2021,Virginia,1120
04/28/2021,Virginia,1187
04/29/2021,Virginia,1249
04/30/2021,Virginia,963
05/01/2021,Virginia,761
05/02/2021,Virginia,611
05/03/2021,Virginia,771
05/04/2021,Virginia,842
05/05/2021,Virginia,856
05/06/2021,Virginia,938
05/07/2021,Virginia,779
05/08/2021,Virginia,539
05/09/2021,Virginia,336
05/10/2021,Virginia,600
05/11/2021,Virginia,561
05/12/2021,Virginia,579
05/13/2021,Virginia,493
05/14/2021,Virginia,685
05/15/2021,Virginia,280
05/16/2021,Virginia,272
05/17/2021,Virginia,378
05/18/2021,Virginia,491
05/19/2021,Virginia,596
05/20/2021,Virginia,391
05/21/2021,Virginia,481
05/22/2021,Virginia,236
05/23/2021,Virginia,76
05/24/2021,Virginia,654
05/25/2021,Virginia,323
05/26/2021,Virginia,357
05/27/2021,Virginia,404
05/28/2021,Virginia,322
05/29/2021,Virginia,227
05/30/2021,Virginia,146
05/31/2021,Virginia,59
06/01/2021,Virginia,186
06/02/2021,Virginia,258
06/03/2021,Virginia,259
06/04/2021,Virginia,286
06/05/2021,Virginia,155
06/06/2021,Virginia,90
06/07/2021,Virginia,182
06/08/2021,Virginia,197
06/09/2021,Virginia,215
06/10/2021,Virginia,105
06/11/2021,Virginia,142
06/12/2021,Virginia,73
06/13/2021,Virginia,68
06/14/2021,Virginia,136
06/15/2021,Virginia,277
06/16/2021,Virginia,167
06/17/2021,Virginia,113
06/18/2021,Virginia,47
06/19/2021,Virginia,47
06/20/2021,Virginia,49
06/21/2021,Virginia,260
06/22/2021,Virginia,228
06/23/2021,Virginia,194
06/24/2021,Virginia,141
06/25/2021,Virginia,208
06/26/2021,Virginia,74
06/27/2021,Virginia,74
06/28/2021,Virginia,237
06/29/2021,Virginia,275
06/30/2021,Virginia,224
07/01/2021,Virginia,180
07/02/2021,Virginia,161
07/03/2021,Virginia,83
07/04/2021,Virginia,84
07/05/2021,Virginia,254
07/06/2021,Virginia,273
07/07/2021,Virginia,291
07/08/2021,Virginia,257
07/09/2021,Virginia,286
07/10/2021,Virginia,119
07/11/2021,Virginia,121
07/12/2021,Virginia,529
07/13/2021,Virginia,412
07/14/2021,Virginia,440
07/15/2021,Virginia,445
07/16/2021,Virginia,457
07/17/2021,Virginia,416
07/18/2021,Virginia,416
07/19/2021,Virginia,418
07/20/2021,Virginia,678
07/21/2021,Virginia,666
07/22/2021,Virginia,750
07/23/2021,Virginia,780
07/24/2021,Virginia,645
07/25/2021,Virginia,645
07/26/2021,Virginia,648
07/27/2021,Virginia,1087
07/28/2021,Virginia,1101
07/29/2021,Virginia,1178
07/30/2021,Virginia,1246
07/31/2021,Virginia,1236
08/01/2021,Virginia,1236
08/02/2021,Virginia,1240
08/03/2021,Virginia,1717
08/04/2021,Virginia,1761
08/05/2021,Virginia,1844
08/06/2021,Virginia,1784
08/07/2021,Virginia,1542
08/08/2021,Virginia,1542
08/09/2021,Virginia,1546
08/10/2021,Virginia,2117
08/11/2021,Virginia,2361
08/12/2021,Virginia,2270
08/13/2021,Virginia,2302
08/14/2021,Virginia,1947
08/15/2021,Virginia,1947
08/16/2021,Virginia,1949
08/17/2021,Virginia,2552
08/18/2021,Virginia,2764
08/19/2021,Virginia,2792
08/20/2021,Virginia,2693
08/21/2021,Virginia,2471
08/22/2021,Virginia,2471
08/23/2021,Virginia,2473
08/24/2021,Virginia,3454
08/25/2021,Virginia,3492
08/26/2021,Virginia,3520
08/27/2021,Virginia,3535
08/28/2021,Virginia,2748
08/29/2021,Virginia,2748
08/30/2021,Virginia,2751
08/31/2021,Virginia,3407
09/01/2021,Virginia,4256
09/02/2021,Virginia,4069
09/03/2021,Virginia,3578
09/04/2021,Virginia,2390
09/05/2021,Virginia,2390
09/06/2021,Virginia,2392
09/07/2021,Virginia,4479
09/08/2021,Virginia,3952
09/09/2021,Virginia,4479
09/10/2021,Virginia,4026
09/11/2021,Virginia,2961
09/12/2021,Virginia,2961
09/13/2021,Virginia,2963
09/14/2021,Virginia,4066
09/15/2021,Virginia,4181
09/16/2021,Virginia,4212
09/17/2021,Virginia,3650
09/18/2021,Virginia,2876
09/19/2021,Virginia,2876
09/20/2021,Virginia,2876
09/21/2021,Virginia,3737
09/22/2021,Virginia,3767
09/23/2021,Virginia,2886
09/24/2021,Virginia,3422
09/25/2021,Virginia,2402
09/26/2021,Virginia,2402
09/27/2021,Virginia,2403
09/28/2021,Virginia,3151
09/29/2021,Virginia,3131
09/30/2021,Virginia,2552
10/01/2021,Virginia,3505
10/02/2021,Virginia,1894
10/03/2021,Virginia,1894
10/04/2021,Virginia,1897
10/05/2021,Virginia,3919
10/06/2021,Virginia,2886
10/07/2021,Virginia,2836
10/08/2021,Virginia,2532
10/09/2021,Virginia,1642
10/10/2021,Virginia,1642
10/11/2021,Virginia,1644
10/12/2021,Virginia,2360
10/13/2021,Virginia,2602
10/14/2021,Virginia,2357
10/15/2021,Virginia,1359
10/16/2021,Virginia,1733
10/17/2021,Virginia,1733
10/18/2021,Virginia,1736
10/19/2021,Virginia,1822
10/20/2021,Virginia,1779
10/21/2021,Virginia,1655
10/22/2021,Virginia,1749
10/23/2021,Virginia,1749
10/24/2021,Virginia,1749
10/25/2021,Virginia,3495
10/26/2021,Virginia,1631
10/27/2021,Virginia,1495
10/28/2021,Virginia,1646
10/29/2021,Virginia,1408
10/30/2021,Virginia,1408
10/31/2021,Virginia,1408
11/01/2021,Virginia,3065
11/02/2021,Virginia,1435
11/03/2021,Virginia,1494
11/04/2021,Virginia,1369
11/05/2021,Virginia,1386
11/06/2021,Virginia,1386
11/07/2021,Virginia,1386
11/08/2021,Virginia,3448
11/09/2021,Virginia,1407
11/10/2021,Virginia,1588
11/11/2021,Virginia,1466
11/12/2021,Virginia,1301
11/13/2021,Virginia,1301
11/14/2021,Virginia,1301
11/15/2021,Virginia,3133
11/16/2021,Virginia,2532
11/17/2021,Virginia,1895
11/18/2021,Virginia,1762
11/19/2021,Virginia,1639
11/20/2021,Virginia,1639
11/21/2021,Virginia,1639
11/22/2021,Virginia,4057
11/23/2021,Virginia,1535
11/24/2021,Virginia,1781
11/25/2021,Virginia,1267
11/26/2021,Virginia,1148
11/27/2021,Virginia,1148
11/28/2021,Virginia,1148
11/29/2021,Virginia,4229
11/30/2021,Virginia,2413
12/01/2021,Virginia,2472
12/02/2021,Virginia,2598
12/03/2021,Virginia,2620
12/04/2021,Virginia,2620
12/05/2021,Virginia,2620
12/06/2021,Virginia,6078
12/07/2021,Virginia,2850
12/08/2021,Virginia,3074
12/09/2021,Virginia,2848
12/10/2021,Virginia,1492
12/11/2021,Virginia,1492
12/12/2021,Virginia,1492
12/13/2021,Virginia,7549
12/14/2021,Virginia,3136
12/15/2021,Virginia,3687
12/16/2021,Virginia,3457
12/17/2021,Virginia,4008
12/18/2021,Virginia,4008
12/19/2021,Virginia,4008
12/20/2021,Virginia,10738
12/21/2021,Virginia,5971
12/22/2021,Virginia,6474
12/23/2021,Virginia,8755
12/24/2021,Virginia,8610
12/25/2021,Virginia,8610
12/26/2021,Virginia,8610
12/27/2021,Virginia,17347
12/28/2021,Virginia,12113
12/29/2021,Virginia,13500
12/30/2021,Virginia,17619
12/31/2021,Virginia,14713
01/01/2022,Virginia,14713
01/02/2022,Virginia,14713
01/03/2022,Virginia,42931
01/04/2022,Virginia,10726
01/05/2022,Virginia,15841
01/06/2022,Virginia,18300
01/07/2022,Virginia,26186
01/08/2022,Virginia,26186
01/09/2022,Virginia,26186
01/10/2022,Virginia,48209
01/11/2022,Virginia,19836
01/12/2022,Virginia,18945
01/13/2022,Virginia,17218
01/14/2022,Virginia,16841
01/15/2022,Virginia,16841
01/16/2022,Virginia,16841
01/17/2022,Virginia,39144
01/18/2022,Virginia,12482
01/19/2022,Virginia,14806
01/20/2022,Virginia,17028
01/21/2022,Virginia,13119
01/22/2022,Virginia,13119
01/23/2022,Virginia,13119
01/24/2022,Virginia,27162
01/25/2022,Virginia,11125
01/26/2022,Virginia,11741
01/27/2022,Virginia,10728
01/28/2022,Virginia,9743
01/29/2022,Virginia,9743
01/30/2022,Virginia,9743
01/31/2022,Virginia,16374
02/01/2022,Virginia,6660
02/02/2022,Virginia,7139
02/03/2022,Virginia,6500
02/04/2022,Virginia,5619
02/05/2022,Virginia,5619
02/06/2022,Virginia,5619
02/07/2022,Virginia,11317
02/08/2022,Virginia,4736
02/09/2022,Virginia,4722
02/10/2022,Virginia,4275
02/11/2022,Virginia,3955
02/12/2022,Virginia,3955
02/13/2022,Virginia,3955
02/14/2022,Virginia,7087
02/15/2022,Virginia,3030
02/16/2022,Virginia,3090
02/17/2022,Virginia,2846
02/18/2022,Virginia,2799
02/19/2022,Virginia,2799
02/20/2022,Virginia,2799
02/21/2022,Virginia,5185
02/22/2022,Virginia,2139
02/23/2022,Virginia,2044
02/24/2022,Virginia,1660
02/25/2022,Virginia,1938
02/26/2022,Virginia,1938
02/27/2022,Virginia,1938
02/28/2022,Virginia,2989
03/01/2022,Virginia,1599
03/02/2022,Virginia,1643
03/03/2022,Virginia,1097
03/04/2022,Virginia,1235
03/05/2022,Virginia,1235
03/06/2022,Virginia,1235
03/07/2022,Virginia,2239
03/08/2022,Virginia,1029
03/09/2022,Virginia,1659
03/10/2022,Virginia,1272
03/11/2022,Virginia,915
03/12/2022,Virginia,915
03/13/2022,Virginia,915
03/14/2022,Virginia,2048
03/15/2022,Virginia,1220
03/16/2022,Virginia,1172
03/17/2022,Virginia,1142
03/18/2022,Virginia,883
03/19/2022,Virginia,883
03/20/2022,Virginia,883
03/21/2022,Virginia,1534
03/22/2022,Virginia,992
03/23/2022,Virginia,961
03/24/2022,Virginia,1003
03/25/2022,Virginia,770
03/26/2022,Virginia,770
03/27/2022,Virginia,770
03/28/2022,Virginia,1436
03/29/2022,Virginia,786
03/30/2022,Virginia,816
03/31/2022,Virginia,859
04/01/2022,Virginia,873
04/02/2022,Virginia,873
04/03/2022,Virginia,873
04/04/2022,Virginia,1827
04/05/2022,Virginia,932
04/06/2022,Virginia,1178
04/07/2022,Virginia,1285
04/08/2022,Virginia,1436
04/09/2022,Virginia,1436
04/10/2022,Virginia,1436
04/11/2022,Virginia,2124
04/12/2022,Virginia,1129
04/13/2022,Virginia,1195
04/14/2022,Virginia,1539
04/15/2022,Virginia,1220
04/16/2022,Virginia,1220
04/17/2022,Virginia,1220
04/18/2022,Virginia,2360
04/19/2022,Virginia,1207
04/20/2022,Virginia,1495
04/21/2022,Virginia,1716
04/22/2022,Virginia,1716
04/23/2022,Virginia,1716
04/24/2022,Virginia,1716
04/25/2022,Virginia,4770
04/26/2022,Virginia,1529
04/27/2022,Virginia,2019
04/28/2022,Virginia,1862
04/29/2022,Virginia,2172
04/30/2022,Virginia,2172
05/01/2022,Virginia,2172
05/02/2022,Virginia,3455
05/03/2022,Virginia,3187
05/04/2022,Virginia,2529
05/05/2022,Virginia,2677
05/06/2022,Virginia,2690
05/07/2022,Virginia,2690
05/08/2022,Virginia,2690
05/09/2022,Virginia,5817
05/10/2022,Virginia,2763
05/11/2022,Virginia,3145
05/12/2022,Virginia,3296
05/13/2022,Virginia,3424
05/14/2022,Virginia,3424
05/15/2022,Virginia,3424
05/16/2022,Virginia,7693
05/17/2022,Virginia,3301
05/18/2022,Virginia,3837
05/19/2022,Virginia,3846
05/20/2022,Virginia,3823
05/21/2022,Virginia,3823
05/22/2022,Virginia,3823
05/23/2022,Virginia,8021
05/24/2022,Virginia,3485
05/25/2022,Virginia,3565
05/26/2022,Virginia,3628
05/27/2022,Virginia,3478
05/28/2022,Virginia,3478
05/29/2022,Virginia,3478
05/30/2022,Virginia,6465
05/31/2022,Virginia,2972
06/01/2022,Virginia,2916
06/02/2022,Virginia,4057
06/03/2022,Virginia,3537
06/04/2022,Virginia,3537
06/05/2022,Virginia,3537
06/06/2022,Virginia,7171
06/07/2022,Virginia,2958
06/08/2022,Virginia,3300
06/09/2022,Virginia,3147
06/10/2022,Virginia,3047
06/11/2022,Virginia,3047
06/12/2022,Virginia,3047
06/13/2022,Virginia,6557
06/14/2022,Virginia,2704
06/15/2022,Virginia,2526
06/16/2022,Virginia,2943
06/17/2022,Virginia,2619
06/18/2022,Virginia,2619
06/19/2022,Virginia,2619
06/20/2022,Virginia,6104
06/21/2022,Virginia,2592
06/22/2022,Virginia,3084
06/23/2022,Virginia,2980
06/24/2022,Virginia,2972
06/25/2022,Virginia,2972
06/26/2022,Virginia,2972
01/22/2020,Vermont,2972
01/23/2020,Vermont,0
01/24/2020,Vermont,0
01/25/2020,Vermont,0
01/26/2020,Vermont,0
01/27/2020,Vermont,0
01/28/2020,Vermont,0
01/29/2020,Vermont,0
01/30/2020,Vermont,0
01/31/2020,Vermont,0
02/01/2020,Vermont,0
02/02/2020,Vermont,0
02/03/2020,Vermont,0
02/04/2020,Vermont,0
02/05/2020,Vermont,0
02/06/2020,Vermont,0
02/07/2020,Vermont,0
02/08/2020,Vermont,0
02/09/2020,Vermont,0
02/10/2020,Vermont,0
02/11/2020,Vermont,0
02/12/2020,Vermont,0
02/13/2020,Vermont,0
02/14/2020,Vermont,0
02/15/2020,Vermont,0
02/16/2020,Vermont,0
02/17/2020,Vermont,0
02/18/2020,Vermont,0
02/19/2020,Vermont,0
02/20/2020,Vermont,0
02/21/2020,Vermont,0
02/22/2020,Vermont,0
02/23/2020,Vermont,0
02/24/2020,Vermont,0
02/25/2020,Vermont,0
02/26/2020,Vermont,0
02/27/2020,Vermont,0
02/28/2020,Vermont,0
02/29/2020,Vermont,0
03/01/2020,Vermont,0
03/02/2020,Vermont,0
03/03/2020,Vermont,0
03/04/2020,Vermont,0
03/05/2020,Vermont,0
03/06/2020,Vermont,0
03/07/2020,Vermont,0
03/08/2020,Vermont,1
03/09/2020,Vermont,0
03/10/2020,Vermont,0
03/11/2020,Vermont,0
03/12/2020,Vermont,1
03/13/2020,Vermont,0
03/14/2020,Vermont,2
03/15/2020,Vermont,0
03/16/2020,Vermont,4
03/17/2020,Vermont,2
03/18/2020,Vermont,2
03/19/2020,Vermont,2
03/20/2020,Vermont,6
03/21/2020,Vermont,16
03/22/2020,Vermont,8
03/23/2020,Vermont,24
03/24/2020,Vermont,18
03/25/2020,Vermont,26
03/26/2020,Vermont,32
03/27/2020,Vermont,24
03/28/2020,Vermont,26
03/29/2020,Vermont,21
03/30/2020,Vermont,21
03/31/2020,Vermont,37
04/01/2020,Vermont,27
04/02/2020,Vermont,38
04/03/2020,Vermont,29
04/04/2020,Vermont,63
04/05/2020,Vermont,51
04/06/2020,Vermont,29
04/07/2020,Vermont,32
04/08/2020,Vermont,28
04/09/2020,Vermont,18
04/10/2020,Vermont,47
04/11/2020,Vermont,30
04/12/2020,Vermont,18
04/13/2020,Vermont,18
04/14/2020,Vermont,5
04/15/2020,Vermont,9
04/16/2020,Vermont,7
04/17/2020,Vermont,11
04/18/2020,Vermont,9
04/19/2020,Vermont,11
04/20/2020,Vermont,3
04/21/2020,Vermont,2
04/22/2020,Vermont,6
04/23/2020,Vermont,3
04/24/2020,Vermont,3
04/25/2020,Vermont,8
04/26/2020,Vermont,6
04/27/2020,Vermont,3
04/28/2020,Vermont,5
04/29/2020,Vermont,0
04/30/2020,Vermont,4
05/01/2020,Vermont,13
05/02/2020,Vermont,4
05/03/2020,Vermont,11
05/04/2020,Vermont,5
05/05/2020,Vermont,5
05/06/2020,Vermont,3
05/07/2020,Vermont,4
05/08/2020,Vermont,2
05/09/2020,Vermont,2
05/10/2020,Vermont,7
05/11/2020,Vermont,0
05/12/2020,Vermont,1
05/13/2020,Vermont,2
05/14/2020,Vermont,1
05/15/2020,Vermont,1
05/16/2020,Vermont,1
05/17/2020,Vermont,6
05/18/2020,Vermont,0
05/19/2020,Vermont,4
05/20/2020,Vermont,1
05/21/2020,Vermont,5
05/22/2020,Vermont,2
05/23/2020,Vermont,2
05/24/2020,Vermont,2
05/25/2020,Vermont,6
05/26/2020,Vermont,5
05/27/2020,Vermont,2
05/28/2020,Vermont,4
05/29/2020,Vermont,1
05/30/2020,Vermont,2
05/31/2020,Vermont,4
06/01/2020,Vermont,3
06/02/2020,Vermont,0
06/03/2020,Vermont,2
06/04/2020,Vermont,36
06/05/2020,Vermont,1
06/06/2020,Vermont,17
06/07/2020,Vermont,16
06/08/2020,Vermont,12
06/09/2020,Vermont,8
06/10/2020,Vermont,10
06/11/2020,Vermont,16
06/12/2020,Vermont,9
06/13/2020,Vermont,4
06/14/2020,Vermont,2
06/15/2020,Vermont,1
06/16/2020,Vermont,3
06/17/2020,Vermont,0
06/18/2020,Vermont,6
06/19/2020,Vermont,8
06/20/2020,Vermont,3
06/21/2020,Vermont,12
06/22/2020,Vermont,4
06/23/2020,Vermont,1
06/24/2020,Vermont,9
06/25/2020,Vermont,7
06/26/2020,Vermont,8
06/27/2020,Vermont,2
06/28/2020,Vermont,1
06/29/2020,Vermont,3
06/30/2020,Vermont,0
07/01/2020,Vermont,2
07/02/2020,Vermont,15
07/03/2020,Vermont,9
07/04/2020,Vermont,2
07/05/2020,Vermont,11
07/06/2020,Vermont,2
07/07/2020,Vermont,2
07/08/2020,Vermont,2
07/09/2020,Vermont,14
07/10/2020,Vermont,4
07/11/2020,Vermont,5
07/12/2020,Vermont,12
07/13/2020,Vermont,6
07/14/2020,Vermont,4
07/15/2020,Vermont,12
07/16/2020,Vermont,10
07/17/2020,Vermont,9
07/18/2020,Vermont,3
07/19/2020,Vermont,7
07/20/2020,Vermont,9
07/21/2020,Vermont,4
07/22/2020,Vermont,2
07/23/2020,Vermont,11
07/24/2020,Vermont,4
07/25/2020,Vermont,13
07/26/2020,Vermont,4
07/27/2020,Vermont,2
07/28/2020,Vermont,3
07/29/2020,Vermont,1
07/30/2020,Vermont,1
07/31/2020,Vermont,8
08/01/2020,Vermont,4
08/02/2020,Vermont,3
08/03/2020,Vermont,1
08/04/2020,Vermont,2
08/05/2020,Vermont,5
08/06/2020,Vermont,10
08/07/2020,Vermont,1
08/08/2020,Vermont,6
08/09/2020,Vermont,4
08/10/2020,Vermont,3
08/11/2020,Vermont,9
08/12/2020,Vermont,5
08/13/2020,Vermont,5
08/14/2020,Vermont,16
08/15/2020,Vermont,7
08/16/2020,Vermont,5
08/17/2020,Vermont,11
08/18/2020,Vermont,3
08/19/2020,Vermont,2
08/20/2020,Vermont,4
08/21/2020,Vermont,4
08/22/2020,Vermont,10
08/23/2020,Vermont,5
08/24/2020,Vermont,8
08/25/2020,Vermont,6
08/26/2020,Vermont,3
08/27/2020,Vermont,11
08/28/2020,Vermont,2
08/29/2020,Vermont,12
08/30/2020,Vermont,11
08/31/2020,Vermont,5
09/01/2020,Vermont,6
09/02/2020,Vermont,2
09/03/2020,Vermont,5
09/04/2020,Vermont,10
09/05/2020,Vermont,4
09/06/2020,Vermont,0
09/07/2020,Vermont,4
09/08/2020,Vermont,2
09/09/2020,Vermont,5
09/10/2020,Vermont,3
09/11/2020,Vermont,7
09/12/2020,Vermont,9
09/13/2020,Vermont,7
09/14/2020,Vermont,11
09/15/2020,Vermont,7
09/16/2020,Vermont,2
09/17/2020,Vermont,2
09/18/2020,Vermont,2
09/19/2020,Vermont,3
09/20/2020,Vermont,5
09/21/2020,Vermont,3
09/22/2020,Vermont,2
09/23/2020,Vermont,1
09/24/2020,Vermont,2
09/25/2020,Vermont,7
09/26/2020,Vermont,5
09/27/2020,Vermont,2
09/28/2020,Vermont,2
09/29/2020,Vermont,3
09/30/2020,Vermont,3
10/01/2020,Vermont,3
10/02/2020,Vermont,9
10/03/2020,Vermont,8
10/04/2020,Vermont,6
10/05/2020,Vermont,32
10/06/2020,Vermont,4
10/07/2020,Vermont,4
10/08/2020,Vermont,10
10/09/2020,Vermont,9
10/10/2020,Vermont,10
10/11/2020,Vermont,9
10/12/2020,Vermont,8
10/13/2020,Vermont,11
10/14/2020,Vermont,3
10/15/2020,Vermont,16
10/16/2020,Vermont,12
